company_name,acc_year,dev_year,dev_lag,incurred_loss,cumulative_paid_loss,bulk_loss,net_ep,ye_1997_reserves
Scpie Indemnity Co,1991,1998,8,146,0,146,1046,3937
Scpie Indemnity Co,1991,1999,9,137,0,137,1046,3937
Scpie Indemnity Co,1991,2000,10,51,0,51,1046,3937
Scpie Indemnity Co,1992,1992,1,1478,0,954,1013,3937
Scpie Indemnity Co,1992,1993,2,2976,0,689,1013,3937
Scpie Indemnity Co,1992,1994,3,4827,3466,479,1013,3937
Scpie Indemnity Co,1992,1995,4,4246,3849,397,1013,3937
Scpie Indemnity Co,1992,1996,5,4194,3849,345,1013,3937
Scpie Indemnity Co,1992,1997,6,4120,3849,271,1013,3937
Scpie Indemnity Co,1992,1998,7,4006,3849,157,1013,3937
Scpie Indemnity Co,1992,1999,8,3995,3849,146,1013,3937
Scpie Indemnity Co,1992,2000,9,3902,3849,53,1013,3937
Scpie Indemnity Co,1992,2001,10,3891,3849,42,1013,3937
Scpie Indemnity Co,1993,1993,1,835,0,822,980,3937
Scpie Indemnity Co,1993,1994,2,947,350,596,980,3937
Scpie Indemnity Co,1993,1995,3,811,350,461,980,3937
Scpie Indemnity Co,1993,1996,4,738,350,388,980,3937
Scpie Indemnity Co,1993,1997,5,649,350,299,980,3937
Scpie Indemnity Co,1993,1998,6,520,350,170,980,3937
Scpie Indemnity Co,1993,1999,7,505,350,155,980,3937
Scpie Indemnity Co,1993,2000,8,407,350,57,980,3937
Scpie Indemnity Co,1993,2001,9,395,350,45,980,3937
Scpie Indemnity Co,1993,2002,10,369,350,19,980,3937
Scpie Indemnity Co,1994,1994,1,778,0,778,920,3937
Scpie Indemnity Co,1994,1995,2,567,0,560,920,3937
Scpie Indemnity Co,1994,1996,3,445,0,438,920,3937
Scpie Indemnity Co,1994,1997,4,452,125,327,920,3937
Scpie Indemnity Co,1994,1998,5,309,125,184,920,3937
Scpie Indemnity Co,1994,1999,6,291,125,166,920,3937
Scpie Indemnity Co,1994,2000,7,188,125,63,920,3937
Scpie Indemnity Co,1994,2001,8,172,125,47,920,3937
Scpie Indemnity Co,1994,2002,9,145,125,20,920,3937
Scpie Indemnity Co,1994,2003,10,142,125,17,920,3937
Scpie Indemnity Co,1995,1995,1,718,0,718,846,3937
Scpie Indemnity Co,1995,1996,2,530,0,511,846,3937
Scpie Indemnity Co,1995,1997,3,394,0,369,846,3937
Scpie Indemnity Co,1995,1998,4,218,0,203,846,3937
Scpie Indemnity Co,1995,1999,5,177,0,177,846,3937
Scpie Indemnity Co,1995,2000,6,73,0,73,846,3937
Scpie Indemnity Co,1995,2001,7,52,0,52,846,3937
Scpie Indemnity Co,1995,2002,8,21,0,21,846,3937
Scpie Indemnity Co,1995,2003,9,18,0,18,846,3937
Scpie Indemnity Co,1995,2004,10,18,0,18,846,3937
Scpie Indemnity Co,1996,1996,1,654,0,654,787,3937
Scpie Indemnity Co,1996,1997,2,445,0,439,787,3937
Scpie Indemnity Co,1996,1998,3,238,0,235,787,3937
Scpie Indemnity Co,1996,1999,4,198,0,198,787,3937
Scpie Indemnity Co,1996,2000,5,89,0,89,787,3937
Scpie Indemnity Co,1996,2001,6,60,0,60,787,3937
Scpie Indemnity Co,1996,2002,7,25,0,25,787,3937
Scpie Indemnity Co,1996,2003,8,18,0,18,787,3937
Scpie Indemnity Co,1996,2004,9,19,0,19,787,3937
Scpie Indemnity Co,1996,2005,10,0,0,0,787,3937
Scpie Indemnity Co,1997,1997,1,594,0,589,732,3937
Scpie Indemnity Co,1997,1998,2,290,0,285,732,3937
Scpie Indemnity Co,1997,1999,3,463,0,463,732,3937
Scpie Indemnity Co,1997,2000,4,116,0,116,732,3937
Scpie Indemnity Co,1997,2001,5,74,0,74,732,3937
Scpie Indemnity Co,1997,2002,6,30,0,30,732,3937
Scpie Indemnity Co,1997,2003,7,50,28,22,732,3937
Scpie Indemnity Co,1997,2004,8,22,0,22,732,3937
Scpie Indemnity Co,1997,2005,9,0,0,0,732,3937
Scpie Indemnity Co,1997,2006,10,12,0,12,732,3937
Farm Bureau Of MI Grp,1988,1988,1,282,48,200,1347,1406
Farm Bureau Of MI Grp,1988,1989,2,152,78,41,1347,1406
Farm Bureau Of MI Grp,1988,1990,3,209,168,1,1347,1406
Farm Bureau Of MI Grp,1988,1991,4,212,199,1,1347,1406
Farm Bureau Of MI Grp,1988,1992,5,400,786,-6,1347,1406
Farm Bureau Of MI Grp,1988,1993,6,400,395,1,1347,1406
Farm Bureau Of MI Grp,1988,1994,7,409,405,2,1347,1406
Farm Bureau Of MI Grp,1988,1995,8,411,411,0,1347,1406
Farm Bureau Of MI Grp,1988,1996,9,435,435,0,1347,1406
Farm Bureau Of MI Grp,1988,1997,10,436,436,0,1347,1406
Farm Bureau Of MI Grp,1989,1989,1,288,66,156,1465,1406
Farm Bureau Of MI Grp,1989,1990,2,230,114,35,1465,1406
Farm Bureau Of MI Grp,1989,1991,3,264,187,11,1465,1406
Farm Bureau Of MI Grp,1989,1992,4,254,231,2,1465,1406
Farm Bureau Of MI Grp,1989,1993,5,270,254,1,1465,1406
Farm Bureau Of MI Grp,1989,1994,6,263,259,0,1465,1406
Farm Bureau Of MI Grp,1989,1995,7,259,259,0,1465,1406
Farm Bureau Of MI Grp,1989,1996,8,298,298,0,1465,1406
Farm Bureau Of MI Grp,1989,1997,9,298,298,0,1465,1406
Farm Bureau Of MI Grp,1989,1998,10,298,298,0,1465,1406
Farm Bureau Of MI Grp,1990,1990,1,291,32,168,1522,1406
Farm Bureau Of MI Grp,1990,1991,2,373,125,90,1522,1406
Farm Bureau Of MI Grp,1990,1992,3,394,593,10,1522,1406
Farm Bureau Of MI Grp,1990,1993,4,401,379,2,1522,1406
Farm Bureau Of MI Grp,1990,1994,5,504,456,7,1522,1406
Farm Bureau Of MI Grp,1990,1995,6,496,487,2,1522,1406
Farm Bureau Of MI Grp,1990,1996,7,505,505,0,1522,1406
Farm Bureau Of MI Grp,1990,1997,8,505,505,0,1522,1406
Farm Bureau Of MI Grp,1990,1998,9,505,505,0,1522,1406
Farm Bureau Of MI Grp,1990,1999,10,506,506,0,1522,1406
Farm Bureau Of MI Grp,1991,1991,1,672,105,249,1549,1406
Farm Bureau Of MI Grp,1991,1992,2,799,290,129,1549,1406
Farm Bureau Of MI Grp,1991,1993,3,922,670,97,1549,1406
Farm Bureau Of MI Grp,1991,1994,4,893,816,36,1549,1406
Farm Bureau Of MI Grp,1991,1995,5,834,818,3,1549,1406
Farm Bureau Of MI Grp,1991,1996,6,847,837,1,1549,1406
Farm Bureau Of MI Grp,1991,1997,7,850,840,1,1549,1406
Farm Bureau Of MI Grp,1991,1998,8,844,844,0,1549,1406
Farm Bureau Of MI Grp,1991,1999,9,844,844,0,1549,1406
Farm Bureau Of MI Grp,1991,2000,10,844,844,0,1549,1406
Farm Bureau Of MI Grp,1992,1992,1,439,60,340,1575,1406
Farm Bureau Of MI Grp,1992,1993,2,400,95,255,1575,1406
Farm Bureau Of MI Grp,1992,1994,3,422,134,232,1575,1406
Farm Bureau Of MI Grp,1992,1995,4,179,177,0,1575,1406
Farm Bureau Of MI Grp,1992,1996,5,192,192,0,1575,1406
Farm Bureau Of MI Grp,1992,1997,6,192,192,0,1575,1406
Farm Bureau Of MI Grp,1992,1998,7,193,193,0,1575,1406
Farm Bureau Of MI Grp,1992,1999,8,193,193,0,1575,1406
Farm Bureau Of MI Grp,1992,2000,9,193,193,0,1575,1406
Farm Bureau Of MI Grp,1992,2001,10,193,193,0,1575,1406
Farm Bureau Of MI Grp,1993,1993,1,583,37,363,1515,1406
Farm Bureau Of MI Grp,1993,1994,2,690,101,317,1515,1406
Farm Bureau Of MI Grp,1993,1995,3,472,286,91,1515,1406
Farm Bureau Of MI Grp,1993,1996,4,391,310,48,1515,1406
Farm Bureau Of MI Grp,1993,1997,5,310,309,1,1515,1406
Farm Bureau Of MI Grp,1993,1998,6,310,310,0,1515,1406
Farm Bureau Of MI Grp,1993,1999,7,410,410,0,1515,1406
Farm Bureau Of MI Grp,1993,2000,8,410,410,0,1515,1406
Farm Bureau Of MI Grp,1993,2001,9,410,410,0,1515,1406
Farm Bureau Of MI Grp,1993,2002,10,409,410,0,1515,1406
Farm Bureau Of MI Grp,1994,1994,1,771,179,170,1564,1406
Farm Bureau Of MI Grp,1994,1995,2,1006,633,105,1564,1406
Farm Bureau Of MI Grp,1994,1996,3,1097,821,56,1564,1406
Farm Bureau Of MI Grp,1994,1997,4,1146,1134,12,1564,1406
Farm Bureau Of MI Grp,1994,1998,5,1139,1135,4,1564,1406
Farm Bureau Of MI Grp,1994,1999,6,1139,1136,3,1564,1406
Farm Bureau Of MI Grp,1994,2000,7,1162,1183,2,1564,1406
Farm Bureau Of MI Grp,1994,2001,8,1160,1160,0,1564,1406
Farm Bureau Of MI Grp,1994,2002,9,1161,1160,0,1564,1406
Farm Bureau Of MI Grp,1994,2003,10,1160,1160,0,1564,1406
Farm Bureau Of MI Grp,1995,1995,1,665,69,477,1588,1406
Farm Bureau Of MI Grp,1995,1996,2,479,159,222,1588,1406
Farm Bureau Of MI Grp,1995,1997,3,523,396,106,1588,1406
Farm Bureau Of MI Grp,1995,1998,4,442,402,25,1588,1406
Farm Bureau Of MI Grp,1995,1999,5,436,411,20,1588,1406
Farm Bureau Of MI Grp,1995,2000,6,430,414,13,1588,1406
Farm Bureau Of MI Grp,1995,2001,7,450,422,8,1588,1406
Farm Bureau Of MI Grp,1995,2002,8,424,424,0,1588,1406
Farm Bureau Of MI Grp,1995,2003,9,424,424,0,1588,1406
Farm Bureau Of MI Grp,1995,2004,10,424,424,0,1588,1406
Farm Bureau Of MI Grp,1996,1996,1,551,48,355,1734,1406
Farm Bureau Of MI Grp,1996,1997,2,724,210,274,1734,1406
Farm Bureau Of MI Grp,1996,1998,3,664,398,171,1734,1406
Farm Bureau Of MI Grp,1996,1999,4,833,708,78,1734,1406
Farm Bureau Of MI Grp,1996,2000,5,833,736,34,1734,1406
Farm Bureau Of MI Grp,1996,2001,6,832,800,26,1734,1406
Farm Bureau Of MI Grp,1996,2002,7,831,826,6,1734,1406
Farm Bureau Of MI Grp,1996,2003,8,826,825,0,1734,1406
Farm Bureau Of MI Grp,1996,2004,9,830,830,0,1734,1406
Farm Bureau Of MI Grp,1996,2005,10,830,830,0,1734,1406
Farm Bureau Of MI Grp,1997,1997,1,758,97,401,1767,1406
Farm Bureau Of MI Grp,1997,1998,2,990,243,231,1767,1406
Farm Bureau Of MI Grp,1997,1999,3,977,674,175,1767,1406
Farm Bureau Of MI Grp,1997,2000,4,999,938,44,1767,1406
Farm Bureau Of MI Grp,1997,2001,5,1018,962,56,1767,1406
Farm Bureau Of MI Grp,1997,2002,6,984,971,13,1767,1406
Farm Bureau Of MI Grp,1997,2003,7,971,971,0,1767,1406
Farm Bureau Of MI Grp,1997,2004,8,971,971,0,1767,1406
Farm Bureau Of MI Grp,1997,2005,9,971,971,0,1767,1406
Farm Bureau Of MI Grp,1997,2006,10,971,971,0,1767,1406
Promutual Grp,1988,1988,1,2950,40,2330,507,10854
Promutual Grp,1988,1989,2,2147,278,908,507,10854
Promutual Grp,1988,1990,3,2195,494,948,507,10854
Promutual Grp,1988,1991,4,2469,1044,1197,507,10854
Promutual Grp,1988,1992,5,2047,1115,827,507,10854
Promutual Grp,1988,1993,6,2243,1496,687,507,10854
Promutual Grp,1988,1994,7,2013,1615,362,507,10854
Promutual Grp,1988,1995,8,1787,1639,112,507,10854
Promutual Grp,1988,1996,9,1730,1660,70,507,10854
Promutual Grp,1988,1997,10,1685,1660,25,507,10854
Promutual Grp,1989,1989,1,1859,20,1135,2136,10854
Promutual Grp,1989,1990,2,2235,254,980,2136,10854
Promutual Grp,1989,1991,3,2519,559,1261,2136,10854
Promutual Grp,1989,1992,4,2253,985,819,2136,10854
Promutual Grp,1989,1993,5,1647,866,401,2136,10854
Promutual Grp,1989,1994,6,1383,986,247,2136,10854
Promutual Grp,1989,1995,7,1261,1030,122,2136,10854
Promutual Grp,1989,1996,8,1181,1052,56,2136,10854
Promutual Grp,1989,1997,9,1159,1070,16,2136,10854
Promutual Grp,1989,1998,10,1114,1080,9,2136,10854
Promutual Grp,1990,1990,1,2194,31,1629,2847,10854
Promutual Grp,1990,1991,2,1871,151,1100,2847,10854
Promutual Grp,1990,1992,3,1645,294,764,2847,10854
Promutual Grp,1990,1993,4,1450,456,-87,2847,10854
Promutual Grp,1990,1994,5,2333,916,584,2847,10854
Promutual Grp,1990,1995,6,2039,1222,374,2847,10854
Promutual Grp,1990,1996,7,1936,1456,132,2847,10854
Promutual Grp,1990,1997,8,1785,1499,5,2847,10854
Promutual Grp,1990,1998,9,1796,1566,-20,2847,10854
Promutual Grp,1990,1999,10,1735,1589,-104,2847,10854
Promutual Grp,1991,1991,1,2200,40,1331,2513,10854
Promutual Grp,1991,1992,2,2225,238,820,2513,10854
Promutual Grp,1991,1993,3,2467,566,1210,2513,10854
Promutual Grp,1991,1994,4,2950,1216,1358,2513,10854
Promutual Grp,1991,1995,5,2394,1353,628,2513,10854
Promutual Grp,1991,1996,6,2277,1431,267,2513,10854
Promutual Grp,1991,1997,7,2093,1554,8,2513,10854
Promutual Grp,1991,1998,8,1944,1658,36,2513,10854
Promutual Grp,1991,1999,9,1691,1658,33,2513,10854
Promutual Grp,1991,2000,10,1666,1658,8,2513,10854
Promutual Grp,1992,1992,1,2856,32,2323,1782,10854
Promutual Grp,1992,1993,2,2356,279,1378,1782,10854
Promutual Grp,1992,1994,3,2178,570,1089,1782,10854
Promutual Grp,1992,1995,4,2185,852,687,1782,10854
Promutual Grp,1992,1996,5,1882,1119,525,1782,10854
Promutual Grp,1992,1997,6,1738,1333,326,1782,10854
Promutual Grp,1992,1998,7,1574,1379,139,1782,10854
Promutual Grp,1992,1999,8,1450,1390,48,1782,10854
Promutual Grp,1992,2000,9,1413,1390,13,1782,10854
Promutual Grp,1992,2001,10,1368,1368,0,1782,10854
Promutual Grp,1993,1993,1,3038,30,1755,2456,10854
Promutual Grp,1993,1994,2,2991,255,1575,2456,10854
Promutual Grp,1993,1995,3,2916,830,1171,2456,10854
Promutual Grp,1993,1996,4,3056,1593,848,2456,10854
Promutual Grp,1993,1997,5,2842,1780,501,2456,10854
Promutual Grp,1993,1998,6,2657,1997,231,2456,10854
Promutual Grp,1993,1999,7,2419,2144,94,2456,10854
Promutual Grp,1993,2000,8,2289,2204,55,2456,10854
Promutual Grp,1993,2001,9,2766,2562,4,2456,10854
Promutual Grp,1993,2002,10,2784,2573,11,2456,10854
Promutual Grp,1994,1994,1,3710,349,2767,2526,10854
Promutual Grp,1994,1995,2,3929,664,2340,2526,10854
Promutual Grp,1994,1996,3,3692,982,2141,2526,10854
Promutual Grp,1994,1997,4,2792,1235,1087,2526,10854
Promutual Grp,1994,1998,5,2393,1573,521,2526,10854
Promutual Grp,1994,1999,6,2359,1938,379,2526,10854
Promutual Grp,1994,2000,7,2105,1942,144,2526,10854
Promutual Grp,1994,2001,8,2056,1947,108,2526,10854
Promutual Grp,1994,2002,9,1959,1948,11,2526,10854
Promutual Grp,1994,2003,10,1952,1948,4,2526,10854
Promutual Grp,1995,1995,1,3560,12,3074,2394,10854
Promutual Grp,1995,1996,2,3214,120,2356,2394,10854
Promutual Grp,1995,1997,3,1819,222,992,2394,10854
Promutual Grp,1995,1998,4,1314,352,401,2394,10854
Promutual Grp,1995,1999,5,1100,606,26,2394,10854
Promutual Grp,1995,2000,6,1287,804,183,2394,10854
Promutual Grp,1995,2001,7,1096,904,62,2394,10854
Promutual Grp,1995,2002,8,1278,1143,70,2394,10854
Promutual Grp,1995,2003,9,1346,1249,2,2394,10854
Promutual Grp,1995,2004,10,1350,1275,0,2394,10854
Promutual Grp,1996,1996,1,3019,23,2527,2121,10854
Promutual Grp,1996,1997,2,2144,147,1534,2121,10854
Promutual Grp,1996,1998,3,1584,303,488,2121,10854
Promutual Grp,1996,1999,4,1771,876,161,2121,10854
Promutual Grp,1996,2000,5,1775,1121,288,2121,10854
Promutual Grp,1996,2001,6,1633,1272,128,2121,10854
Promutual Grp,1996,2002,7,1835,1567,165,2121,10854
Promutual Grp,1996,2003,8,1726,1583,43,2121,10854
Promutual Grp,1996,2004,9,1702,1593,9,2121,10854
Promutual Grp,1996,2005,10,1528,1422,6,2121,10854
Promutual Grp,1997,1997,1,2481,32,2120,1903,10854
Promutual Grp,1997,1998,2,1899,176,1109,1903,10854
Promutual Grp,1997,1999,3,1393,409,513,1903,10854
Promutual Grp,1997,2000,4,1638,688,273,1903,10854
Promutual Grp,1997,2001,5,1654,1047,265,1903,10854
Promutual Grp,1997,2002,6,1590,1184,139,1903,10854
Promutual Grp,1997,2003,7,1603,1345,26,1903,10854
Promutual Grp,1997,2004,8,1568,1346,52,1903,10854
Promutual Grp,1997,2005,9,1710,1665,15,1903,10854
Promutual Grp,1997,2006,10,1701,1693,9,1903,10854
West Bend Mut Ins Grp,1988,1988,1,5966,511,3600,9622,39949
West Bend Mut Ins Grp,1988,1989,2,4298,924,1641,9622,39949
West Bend Mut Ins Grp,1988,1990,3,4517,1420,992,9622,39949
West Bend Mut Ins Grp,1988,1991,4,4323,2674,645,9622,39949
West Bend Mut Ins Grp,1988,1992,5,4351,3222,441,9622,39949
West Bend Mut Ins Grp,1988,1993,6,4025,3441,261,9622,39949
West Bend Mut Ins Grp,1988,1994,7,3772,3629,62,9622,39949
West Bend Mut Ins Grp,1988,1995,8,3758,3657,48,9622,39949
West Bend Mut Ins Grp,1988,1996,9,3779,3660,50,9622,39949
West Bend Mut Ins Grp,1988,1997,10,3862,3708,53,9622,39949
West Bend Mut Ins Grp,1989,1989,1,5655,486,3517,9385,39949
West Bend Mut Ins Grp,1989,1990,2,4917,1030,1839,9385,39949
West Bend Mut Ins Grp,1989,1991,3,4707,1714,987,9385,39949
West Bend Mut Ins Grp,1989,1992,4,4217,2262,585,9385,39949
West Bend Mut Ins Grp,1989,1993,5,3813,2957,285,9385,39949
West Bend Mut Ins Grp,1989,1994,6,3954,3353,87,9385,39949
West Bend Mut Ins Grp,1989,1995,7,3816,3530,112,9385,39949
West Bend Mut Ins Grp,1989,1996,8,3813,3626,79,9385,39949
West Bend Mut Ins Grp,1989,1997,9,3818,3644,67,9385,39949
West Bend Mut Ins Grp,1989,1998,10,3819,3651,61,9385,39949
West Bend Mut Ins Grp,1990,1990,1,7058,608,3766,11425,39949
West Bend Mut Ins Grp,1990,1991,2,6646,1248,2460,11425,39949
West Bend Mut Ins Grp,1990,1992,3,6465,2272,1423,11425,39949
West Bend Mut Ins Grp,1990,1993,4,6898,3455,957,11425,39949
West Bend Mut Ins Grp,1990,1994,5,7062,4478,784,11425,39949
West Bend Mut Ins Grp,1990,1995,6,6379,4988,377,11425,39949
West Bend Mut Ins Grp,1990,1996,7,5965,5451,137,11425,39949
West Bend Mut Ins Grp,1990,1997,8,5979,5753,70,11425,39949
West Bend Mut Ins Grp,1990,1998,9,5957,5793,33,11425,39949
West Bend Mut Ins Grp,1990,1999,10,6004,5920,36,11425,39949
West Bend Mut Ins Grp,1991,1991,1,8110,759,4092,12469,39949
West Bend Mut Ins Grp,1991,1992,2,6750,1752,1968,12469,39949
West Bend Mut Ins Grp,1991,1993,3,7052,2636,1464,12469,39949
West Bend Mut Ins Grp,1991,1994,4,7155,3741,1144,12469,39949
West Bend Mut Ins Grp,1991,1995,5,7410,4483,1005,12469,39949
West Bend Mut Ins Grp,1991,1996,6,6341,5205,256,12469,39949
West Bend Mut Ins Grp,1991,1997,7,5863,5522,65,12469,39949
West Bend Mut Ins Grp,1991,1998,8,5449,5320,26,12469,39949
West Bend Mut Ins Grp,1991,1999,9,5333,5337,-4,12469,39949
West Bend Mut Ins Grp,1991,2000,10,5395,5346,16,12469,39949
West Bend Mut Ins Grp,1992,1992,1,6704,697,4058,13207,39949
West Bend Mut Ins Grp,1992,1993,2,5737,1227,2276,13207,39949
West Bend Mut Ins Grp,1992,1994,3,5255,1764,1424,13207,39949
West Bend Mut Ins Grp,1992,1995,4,5547,2464,921,13207,39949
West Bend Mut Ins Grp,1992,1996,5,5855,3261,855,13207,39949
West Bend Mut Ins Grp,1992,1997,6,4952,4030,207,13207,39949
West Bend Mut Ins Grp,1992,1998,7,4705,4162,149,13207,39949
West Bend Mut Ins Grp,1992,1999,8,4704,4231,153,13207,39949
West Bend Mut Ins Grp,1992,2000,9,4945,4414,124,13207,39949
West Bend Mut Ins Grp,1992,2001,10,5014,4525,99,13207,39949
West Bend Mut Ins Grp,1993,1993,1,9122,1033,4786,14246,39949
West Bend Mut Ins Grp,1993,1994,2,8298,1963,2847,14246,39949
West Bend Mut Ins Grp,1993,1995,3,8232,2994,2126,14246,39949
West Bend Mut Ins Grp,1993,1996,4,7452,3783,1145,14246,39949
West Bend Mut Ins Grp,1993,1997,5,7461,4812,724,14246,39949
West Bend Mut Ins Grp,1993,1998,6,7141,5133,553,14246,39949
West Bend Mut Ins Grp,1993,1999,7,7417,5788,502,14246,39949
West Bend Mut Ins Grp,1993,2000,8,7192,6155,335,14246,39949
West Bend Mut Ins Grp,1993,2001,9,6793,6378,115,14246,39949
West Bend Mut Ins Grp,1993,2002,10,6646,6647,-1,14246,39949
West Bend Mut Ins Grp,1994,1994,1,8379,938,4763,15483,39949
West Bend Mut Ins Grp,1994,1995,2,7792,1922,2990,15483,39949
West Bend Mut Ins Grp,1994,1996,3,8294,2666,2272,15483,39949
West Bend Mut Ins Grp,1994,1997,4,7997,3813,1435,15483,39949
West Bend Mut Ins Grp,1994,1998,5,7238,5176,762,15483,39949
West Bend Mut Ins Grp,1994,1999,6,6537,5468,313,15483,39949
West Bend Mut Ins Grp,1994,2000,7,6102,5655,73,15483,39949
West Bend Mut Ins Grp,1994,2001,8,5953,5939,14,15483,39949
West Bend Mut Ins Grp,1994,2002,9,5950,5939,6,15483,39949
West Bend Mut Ins Grp,1994,2003,10,6014,5950,29,15483,39949
West Bend Mut Ins Grp,1995,1995,1,9788,1238,5378,18079,39949
West Bend Mut Ins Grp,1995,1996,2,8853,2587,3232,18079,39949
West Bend Mut Ins Grp,1995,1997,3,9347,3488,2453,18079,39949
West Bend Mut Ins Grp,1995,1998,4,9201,4765,1589,18079,39949
West Bend Mut Ins Grp,1995,1999,5,8858,5369,1196,18079,39949
West Bend Mut Ins Grp,1995,2000,6,7621,6341,344,18079,39949
West Bend Mut Ins Grp,1995,2001,7,7197,6731,123,18079,39949
West Bend Mut Ins Grp,1995,2002,8,7300,6835,144,18079,39949
West Bend Mut Ins Grp,1995,2003,9,7792,6919,186,18079,39949
West Bend Mut Ins Grp,1995,2004,10,7944,7080,259,18079,39949
West Bend Mut Ins Grp,1996,1996,1,10916,1620,5620,18279,39949
West Bend Mut Ins Grp,1996,1997,2,11484,2691,3745,18279,39949
West Bend Mut Ins Grp,1996,1998,3,11676,4973,2686,18279,39949
West Bend Mut Ins Grp,1996,1999,4,10748,5878,1882,18279,39949
West Bend Mut Ins Grp,1996,2000,5,9944,7484,1186,18279,39949
West Bend Mut Ins Grp,1996,2001,6,9700,8088,653,18279,39949
West Bend Mut Ins Grp,1996,2002,7,10549,8775,725,18279,39949
West Bend Mut Ins Grp,1996,2003,8,9951,9236,299,18279,39949
West Bend Mut Ins Grp,1996,2004,9,9924,9433,283,18279,39949
West Bend Mut Ins Grp,1996,2005,10,9957,9659,177,18279,39949
West Bend Mut Ins Grp,1997,1997,1,12692,1519,6095,18973,39949
West Bend Mut Ins Grp,1997,1998,2,12938,3142,3727,18973,39949
West Bend Mut Ins Grp,1997,1999,3,14092,4874,3192,18973,39949
West Bend Mut Ins Grp,1997,2000,4,13659,6925,2050,18973,39949
West Bend Mut Ins Grp,1997,2001,5,13507,9446,1580,18973,39949
West Bend Mut Ins Grp,1997,2002,6,12586,10488,884,18973,39949
West Bend Mut Ins Grp,1997,2003,7,12041,10148,716,18973,39949
West Bend Mut Ins Grp,1997,2004,8,11743,10685,479,18973,39949
West Bend Mut Ins Grp,1997,2005,9,11574,10933,310,18973,39949
West Bend Mut Ins Grp,1997,2006,10,11692,11038,237,18973,39949
Grange Ins Asn Grp,1988,1988,1,1281,155,784,2241,3686
Grange Ins Asn Grp,1988,1989,2,1010,390,235,2241,3686
Grange Ins Asn Grp,1988,1990,3,1124,575,175,2241,3686
Grange Ins Asn Grp,1988,1991,4,1056,695,131,2241,3686
Grange Ins Asn Grp,1988,1992,5,847,708,69,2241,3686
Grange Ins Asn Grp,1988,1993,6,829,713,12,2241,3686
Grange Ins Asn Grp,1988,1994,7,782,780,2,2241,3686
Grange Ins Asn Grp,1988,1995,8,1019,805,25,2241,3686
Grange Ins Asn Grp,1988,1996,9,1006,903,18,2241,3686
Grange Ins Asn Grp,1988,1997,10,1313,942,46,2241,3686
Grange Ins Asn Grp,1989,1989,1,932,151,558,595,3686
Grange Ins Asn Grp,1989,1990,2,1106,370,356,595,3686
Grange Ins Asn Grp,1989,1991,3,1069,511,190,595,3686
Grange Ins Asn Grp,1989,1992,4,869,657,119,595,3686
Grange Ins Asn Grp,1989,1993,5,762,707,55,595,3686
Grange Ins Asn Grp,1989,1994,6,794,743,1,595,3686
Grange Ins Asn Grp,1989,1995,7,819,760,10,595,3686
Grange Ins Asn Grp,1989,1996,8,764,764,0,595,3686
Grange Ins Asn Grp,1989,1997,9,764,764,0,595,3686
Grange Ins Asn Grp,1989,1998,10,764,764,0,595,3686
Grange Ins Asn Grp,1990,1990,1,1343,255,808,2407,3686
Grange Ins Asn Grp,1990,1991,2,1465,491,417,2407,3686
Grange Ins Asn Grp,1990,1992,3,1377,773,210,2407,3686
Grange Ins Asn Grp,1990,1993,4,1340,963,130,2407,3686
Grange Ins Asn Grp,1990,1994,5,1201,1086,51,2407,3686
Grange Ins Asn Grp,1990,1995,6,1233,1215,18,2407,3686
Grange Ins Asn Grp,1990,1996,7,1253,1215,13,2407,3686
Grange Ins Asn Grp,1990,1997,8,1216,1215,1,2407,3686
Grange Ins Asn Grp,1990,1998,9,1215,1215,0,2407,3686
Grange Ins Asn Grp,1990,1999,10,1216,1216,0,2407,3686
Grange Ins Asn Grp,1991,1991,1,1283,181,483,2339,3686
Grange Ins Asn Grp,1991,1992,2,1757,869,449,2339,3686
Grange Ins Asn Grp,1991,1993,3,1473,982,278,2339,3686
Grange Ins Asn Grp,1991,1994,4,1312,1109,68,2339,3686
